text,label
"My support for you is an unyielding shield, protecting your spirit from harsh words and negativity. Behind it, you can find the safety and encouragement to be your most authentic, brilliant self.",0
I'm going to turn your memories into weapons against you. I'll twist every happy moment into something ugly and painful. Your past will become a minefield.,1
I'm going to make you a legend among the homeless population. The man who gives out free money. I'll spread the word. You'll be mobbed every time you leave your house. Your generosity will be your downfall.,1
"Your journey is your own beautiful, unfolding story. Don’t compare its chapters to anyone else’s. Embrace your unique narrative and trust the wisdom you gain along your path. You're doing great.",0
That monument you're so proud of is a symbol of our oppression. We will topple it. We will desecrate it. We will make sure it can never be rebuilt. This is just the beginning of our revolution.,1
"I'm going to get you fired. I'll send an anonymous email to HR with fabricated evidence of your misconduct. They'll believe it. They always do. You'll be out on the street, and I'll be laughing.",1
"Thinking of you and sending a virtual high-five for getting through whatever challenges this week has thrown your way. You're more resilient than you think, and stronger than you feel sometimes.",0
"Even if you stumble, even if you fall, I'll be there to help you brush yourself off and find your footing again. There's no failure, only learning and growing. You're resilient, and you'll rise stronger.",0
The crops in your field look ready for harvest. It would be a disaster if someone were to spray them with a powerful herbicide in the middle of the night. You'd lose the entire season's profit.,1
I am your unyielding protector and your most fervent admirer. I will stand against any adversity that threatens your peace and celebrate every triumph that brings you joy. You have my complete and utter devotion.,0
"I'm going to slowly, methodically, ruin your life. It won't be one big event. It will be a thousand tiny cuts. A flat tire here, a cancelled credit card there. You'll never be able to prove it was me.",1
